Id,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
21424,32.0,Local-gov,29235.0,Some-college,10.0,Married-civ-spouse,Protective-serv,Wife,White,Female,0.0,0.0,40.0,France,high
28581,19.0,Private,96483.0,HS-grad,9.0,Never-married,Other-service,Own-child,Asian-Pac-Islander,Female,0.0,0.0,40.0,United-States,low
9394,,Private,182042.0,11th,7.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,19.0,United-States,low
27799,32.0,Private,114746.0,HS-grad,9.0,Separated,Handlers-cleaners,Unmarried,Asian-Pac-Islander,Female,0.0,0.0,60.0,South,low
17694,50.0,Private,50178.0,HS-grad,9.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,40.0,,high
32082,49.0,Private,,Some-college,10.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,low
4610,30.0,Private,350979.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0.0,0.0,40.0,Laos,low
13868,58.0,Self-emp-not-inc,121912.0,Assoc-voc,11.0,Married-civ-spouse,Craft-repair,Husband,White,,0.0,,,United-States,low
11491,30.0,Private,222162.0,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,66.0,United-States,low
7294,53.0,Private,141388.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,,Male,0.0,0.0,40.0,United-States,high
15797,21.0,Private,211013.0,9th,5.0,Never-married,Other-service,Own-child,White,Female,,0.0,50.0,Mexico,low
19415,25.0,Private,185287.0,,10.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,40.0,United-States,low
20083,56.0,Local-gov,170217.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,low
824,32.0,Private,110331.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1672.0,60.0,,low
22201,27.0,Private,217530.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,Mexico,low
22195,48.0,Private,192161.0,Bachelors,13.0,Divorced,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,43.0,United-States,low
22824,35.0,Private,247547.0,HS-grad,9.0,Separated,Prof-specialty,Other-relative,Black,Female,0.0,0.0,40.0,United-States,low
21030,41.0,Private,238355.0,,3.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,40.0,Mexico,low
10677,25.0,Private,356344.0,Bachelors,13.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,40.0,United-States,low
3566,24.0,Private,278130.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,United-States,low
1051,53.0,Self-emp-not-inc,263925.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,Canada,high
22582,17.0,,198146.0,11th,7.0,Never-married,Sales,Own-child,White,,0.0,0.0,16.0,United-States,low
23716,33.0,Private,112941.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,high
8818,32.0,State-gov,203849.0,7th-8th,4.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,19.0,United-States,low
13343,56.0,Private,208451.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,,Male,0.0,0.0,40.0,United-States,high
13968,22.0,Private,72310.0,11th,7.0,,Transport-moving,Not-in-family,White,Male,0.0,0.0,65.0,United-States,low
4445,57.0,Local-gov,52267.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,high
2082,40.0,Private,297396.0,Some-college,10.0,Separated,Exec-managerial,Unmarried,White,Female,0.0,0.0,60.0,United-States,low
24228,39.0,State-gov,85874.0,HS-grad,9.0,Divorced,Adm-clerical,Unmarried,White,Female,,0.0,40.0,United-States,low
3945,38.0,Private,29702.0,Bachelors,,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,45.0,United-States,high
3795,53.0,Private,,7th-8th,4.0,Married-civ-spouse,Transport-moving,Husband,White,,,0.0,60.0,United-States,high
21050,29.0,Private,168138.0,Bachelors,13.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40.0,United-States,high
15967,24.0,Private,22201.0,HS-grad,9.0,,Protective-serv,Husband,Asian-Pac-Islander,Male,0.0,0.0,40.0,Thailand,low
18109,58.0,Self-emp-not-inc,193434.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,20.0,United-States,low
2927,52.0,Private,91048.0,HS-grad,9.0,Divorced,Machine-op-inspct,,Black,Female,0.0,0.0,35.0,,low
23905,26.0,Private,151810.0,10th,,Never-married,Farming-fishing,Not-in-family,Black,Male,0.0,0.0,40.0,United-States,low
32504,50.0,Private,208630.0,Masters,14.0,Divorced,Sales,Not-in-family,White,Female,0.0,0.0,50.0,United-States,high
32498,57.0,Private,153918.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,,Male,0.0,0.0,40.0,United-States,low
26452,27.0,Private,195678.0,Bachelors,13.0,Married-civ-spouse,,Husband,White,Male,0.0,0.0,40.0,United-States,low
7143,42.0,Self-emp-inc,277256.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,1977.0,60.0,United-States,high
20853,56.0,Self-emp-not-inc,94156.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,1977.0,50.0,United-States,high
22615,26.0,Private,270151.0,Bachelors,13.0,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,40.0,United-States,low
17157,51.0,Self-emp-not-inc,205100.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,40.0,United-States,low
22570,43.0,Self-emp-inc,602513.0,Masters,14.0,Married-civ-spouse,,Husband,White,Male,0.0,0.0,50.0,United-States,high
18877,18.0,Private,311795.0,12th,8.0,Never-married,Sales,,Black,Female,0.0,0.0,20.0,United-States,low
17446,40.0,Private,247880.0,,13.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,40.0,United-States,high
22872,35.0,Private,272019.0,11th,7.0,Married-civ-spouse,Craft-repair,,White,,0.0,2057.0,40.0,United-States,low
4043,57.0,Local-gov,109973.0,HS-grad,9.0,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,40.0,United-States,low
11106,46.0,Private,383384.0,HS-grad,9.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,low
14918,65.0,Private,204042.0,HS-grad,9.0,Divorced,Protective-serv,Not-in-family,White,Male,0.0,0.0,,,low
13133,63.0,Private,38352.0,HS-grad,9.0,Widowed,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States,low
2985,23.0,Private,161708.0,Bachelors,13.0,Never-married,,Own-child,White,Female,0.0,0.0,30.0,United-States,low
32027,46.0,Local-gov,140219.0,Masters,14.0,Divorced,Prof-specialty,Not-in-family,,Female,8614.0,0.0,55.0,United-States,high
11083,49.0,,193249.0,Assoc-acdm,12.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,low
8624,32.0,Private,282611.0,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,United-States,low
21755,24.0,Private,268525.0,Bachelors,13.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,32.0,United-States,low
8671,33.0,State-gov,313729.0,Masters,14.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,60.0,United-States,low
30379,20.0,Private,26842.0,Some-college,10.0,Never-married,Machine-op-inspct,Not-in-family,White,Female,2176.0,0.0,40.0,United-States,low
19155,32.0,Private,440129.0,Some-college,,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,38.0,,low
24436,46.0,Private,91608.0,,13.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,,high
31090,32.0,Private,45796.0,Some-college,10.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,60.0,United-States,low
29192,52.0,Private,165681.0,Some-college,10.0,Married-civ-spouse,,Husband,White,Male,0.0,0.0,40.0,United-States,high
23804,48.0,Self-emp-not-inc,243631.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0.0,0.0,30.0,South,low
7429,28.0,,240172.0,Masters,14.0,Never-married,Prof-specialty,Own-child,White,Male,0.0,0.0,40.0,United-States,low
6962,36.0,Private,334291.0,HS-grad,,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,high
11384,34.0,Private,98283.0,Prof-school,15.0,Never-married,Tech-support,Not-in-family,Asian-Pac-Islander,Male,0.0,1564.0,40.0,India,high
26937,35.0,Private,268661.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50.0,United-States,low
6906,50.0,Private,140516.0,HS-grad,9.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40.0,United-States,high
16414,,Private,48093.0,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,United-States,low
8932,22.0,Private,249727.0,Some-college,10.0,Never-married,Transport-moving,,White,Male,0.0,0.0,20.0,United-States,low
9480,26.0,Local-gov,166295.0,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,41.0,United-States,low
22666,21.0,Private,241367.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,10.0,United-States,low
10783,19.0,Private,105289.0,10th,6.0,Never-married,Other-service,Other-relative,,Female,0.0,0.0,20.0,United-States,low
17707,58.0,Private,223400.0,Assoc-acdm,12.0,Married-civ-spouse,Priv-house-serv,Other-relative,White,Female,0.0,0.0,35.0,Poland,low
24732,47.0,Private,159726.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,85.0,United-States,high
19723,27.0,Private,180262.0,Some-college,10.0,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,United-States,low
21068,36.0,Federal-gov,,Some-college,10.0,Divorced,Exec-managerial,Unmarried,Black,Female,0.0,0.0,40.0,United-States,high
5558,38.0,Private,114079.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,44.0,United-States,low
14532,27.0,Private,29523.0,10th,6.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,United-States,low
14494,32.0,Private,29933.0,HS-grad,,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,5178.0,0.0,40.0,United-States,high
10618,53.0,Private,311350.0,Bachelors,13.0,,Exec-managerial,Husband,White,Male,,0.0,50.0,United-States,high
18451,70.0,Private,206232.0,10th,,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,50.0,United-States,low
15151,27.0,Federal-gov,196386.0,Assoc-acdm,12.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,4064.0,0.0,40.0,El-Salvador,low
1112,37.0,State-gov,60227.0,Bachelors,13.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,38.0,United-States,low
11496,22.0,Private,279041.0,Some-college,10.0,Never-married,Handlers-cleaners,Own-child,Black,Male,0.0,0.0,10.0,United-States,low
22730,38.0,Private,112497.0,HS-grad,9.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,United-States,high
478,27.0,Private,161155.0,,6.0,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,40.0,,low
1611,36.0,Private,85272.0,Assoc-acdm,,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,30.0,United-States,high
26591,43.0,Private,,Masters,14.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,15024.0,0.0,32.0,United-States,high
23103,48.0,Local-gov,144122.0,Masters,14.0,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States,high
14249,37.0,Private,172571.0,HS-grad,9.0,Divorced,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,40.0,United-States,low
30894,20.0,,303565.0,Some-college,10.0,Never-married,Handlers-cleaners,Own-child,Black,Male,0.0,0.0,40.0,Germany,low
11949,31.0,Private,142038.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Wife,White,Female,0.0,0.0,45.0,United-States,low
6337,46.0,Private,377401.0,HS-grad,,,Transport-moving,Husband,White,Male,0.0,1902.0,70.0,,high
2787,20.0,Private,64292.0,Some-college,10.0,Never-married,Sales,Not-in-family,White,Female,,0.0,50.0,,low
27439,38.0,Private,38312.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024.0,0.0,65.0,United-States,high
1195,49.0,Local-gov,116892.0,Bachelors,13.0,Divorced,Prof-specialty,Not-in-family,Black,Female,0.0,0.0,40.0,United-States,low
28851,61.0,Private,147280.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,60.0,United-States,high
5312,28.0,Private,144063.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,,low
27443,19.0,Private,292590.0,Some-college,10.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,20.0,United-States,low
24025,40.0,,290660.0,Assoc-acdm,12.0,Divorced,Exec-managerial,Not-in-family,White,Male,8614.0,0.0,50.0,United-States,high
30294,25.0,Private,,9th,5.0,Married-civ-spouse,Transport-moving,,White,Male,0.0,0.0,45.0,United-States,low
7803,55.0,Private,127014.0,HS-grad,9.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,60.0,United-States,low
891,35.0,,372525.0,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,40.0,United-States,low
18487,34.0,,207301.0,HS-grad,9.0,Divorced,Machine-op-inspct,Unmarried,White,Female,0.0,0.0,20.0,United-States,low
10643,32.0,Private,51150.0,Assoc-voc,11.0,Divorced,Adm-clerical,Unmarried,White,,0.0,0.0,40.0,United-States,low
21291,,Self-emp-inc,239321.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,high
19752,32.0,Private,178615.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,2407.0,0.0,40.0,United-States,low
17302,60.0,Private,132529.0,HS-grad,9.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,United-States,low
9361,32.0,Private,303942.0,,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,low
56,46.0,Private,216666.0,5th-6th,3.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,Mexico,low
30130,31.0,Private,130021.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,45.0,United-States,low
6416,74.0,Private,129879.0,HS-grad,9.0,Widowed,Adm-clerical,Not-in-family,White,Female,15831.0,0.0,40.0,United-States,high
30696,35.0,Private,111387.0,9th,5.0,Never-married,Craft-repair,Not-in-family,White,,0.0,0.0,40.0,United-States,low
4491,60.0,Private,121832.0,11th,7.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,high
31820,39.0,Private,451059.0,9th,5.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,United-States,low
24747,18.0,Private,89419.0,HS-grad,9.0,Never-married,Tech-support,Own-child,White,,0.0,0.0,10.0,United-States,low
16879,41.0,Private,49156.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,low
23411,31.0,State-gov,207505.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,White,,0.0,1977.0,70.0,United-States,high
28740,,Self-emp-inc,231002.0,HS-grad,9.0,Married-civ-spouse,,Husband,White,Male,0.0,0.0,30.0,United-States,high
23271,29.0,Private,326330.0,Some-college,10.0,Divorced,Exec-managerial,Own-child,White,Female,1831.0,0.0,40.0,United-States,low
5930,,Private,25803.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,55.0,United-States,low
27830,25.0,Private,50103.0,HS-grad,9.0,Never-married,Sales,Unmarried,White,,0.0,0.0,40.0,United-States,low
2516,25.0,Private,374918.0,,8.0,Married-civ-spouse,Other-service,Wife,White,Female,,0.0,40.0,United-States,low
13878,18.0,Private,172076.0,Some-college,10.0,,Other-service,Own-child,White,Female,0.0,0.0,25.0,United-States,low
30798,36.0,Private,296999.0,Some-college,10.0,Divorced,Craft-repair,Not-in-family,White,Female,0.0,0.0,37.0,,low
8289,42.0,Self-emp-not-inc,,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,2002.0,40.0,United-States,low
59,30.0,Private,188146.0,HS-grad,,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,,0.0,40.0,United-States,low
8428,49.0,Private,166857.0,9th,5.0,Divorced,Handlers-cleaners,Not-in-family,White,Female,0.0,0.0,,United-States,low
3353,49.0,Private,186172.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,7688.0,0.0,45.0,United-States,high
20207,19.0,Private,264390.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,2001.0,40.0,United-States,low
16528,36.0,Private,83471.0,HS-grad,9.0,Widowed,Other-service,Unmarried,Asian-Pac-Islander,Female,0.0,0.0,20.0,United-States,low
2579,47.0,Private,188330.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,25.0,United-States,low
26182,44.0,Federal-gov,29591.0,Bachelors,13.0,Divorced,Tech-support,Not-in-family,White,Male,0.0,2258.0,40.0,United-States,high
21688,22.0,Self-emp-not-inc,108506.0,Assoc-voc,11.0,Never-married,Farming-fishing,Not-in-family,Amer-Indian-Eskimo,Male,0.0,0.0,75.0,United-States,low
29352,50.0,Self-emp-inc,251240.0,Masters,14.0,Married-civ-spouse,Sales,,White,Male,0.0,0.0,40.0,United-States,high
24985,35.0,Private,112158.0,10th,6.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,low
20939,22.0,Private,195179.0,Some-college,10.0,Never-married,Sales,Own-child,White,Male,0.0,0.0,24.0,United-States,low
2276,47.0,Private,,Assoc-acdm,12.0,Widowed,Other-service,Own-child,White,Female,0.0,0.0,,United-States,low
13055,58.0,Private,216941.0,HS-grad,9.0,Divorced,Exec-managerial,Unmarried,White,,0.0,0.0,40.0,United-States,low
28412,26.0,Private,134004.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,40.0,United-States,low
32036,18.0,Private,36162.0,11th,7.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,5.0,United-States,low
16573,30.0,Private,174215.0,Doctorate,16.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,15.0,United-States,low
8655,,Private,172304.0,10th,6.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,low
28390,47.0,Self-emp-inc,337050.0,Some-college,,Married-civ-spouse,Farming-fishing,,White,Male,0.0,0.0,40.0,United-States,low
10822,25.0,Self-emp-inc,182750.0,Bachelors,13.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,45.0,United-States,high
21933,67.0,,105252.0,,10.0,Divorced,Adm-clerical,Not-in-family,White,Male,7978.0,0.0,35.0,United-States,low
11320,26.0,Self-emp-inc,160340.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,60.0,United-States,low
6590,77.0,Self-emp-not-inc,72931.0,7th-8th,4.0,Married-spouse-absent,Adm-clerical,Not-in-family,White,Male,0.0,0.0,20.0,Italy,high
27153,33.0,Private,170148.0,HS-grad,9.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,45.0,,low
12758,47.0,Private,121836.0,,14.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,7688.0,0.0,38.0,United-States,high
6769,33.0,Local-gov,173005.0,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,1848.0,45.0,United-States,high
26903,54.0,Private,,Assoc-voc,,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,high
25646,36.0,,52327.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,Other,Male,0.0,0.0,40.0,Iran,high
654,27.0,Private,288341.0,HS-grad,9.0,Never-married,Machine-op-inspct,Own-child,White,Female,0.0,0.0,32.0,United-States,low
16374,32.0,Private,146154.0,HS-grad,9.0,Married-civ-spouse,Sales,Wife,White,Female,0.0,0.0,40.0,United-States,low
23964,38.0,Self-emp-not-inc,58972.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,low
10145,28.0,Private,138692.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,,Male,0.0,0.0,40.0,United-States,high
5433,56.0,State-gov,81954.0,HS-grad,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,low
5310,40.0,Private,343068.0,Some-college,,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,United-States,low
10591,26.0,Private,104746.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,,5013.0,,60.0,United-States,low
20935,26.0,Private,236008.0,Assoc-voc,11.0,Divorced,Prof-specialty,Unmarried,White,Female,0.0,0.0,40.0,United-States,low
4984,27.0,,194652.0,HS-grad,9.0,Never-married,Craft-repair,Own-child,Black,Male,0.0,0.0,40.0,United-States,low
21636,51.0,Private,68882.0,1st-4th,2.0,Widowed,Other-service,Unmarried,White,Female,0.0,0.0,35.0,Portugal,low
10106,33.0,Private,229716.0,HS-grad,9.0,Divorced,Adm-clerical,Not-in-family,,Male,0.0,0.0,38.0,United-States,low
19498,58.0,Federal-gov,129786.0,10th,6.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,,low
6975,,Federal-gov,126204.0,Some-college,10.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,low
10189,39.0,Self-emp-not-inc,52870.0,HS-grad,9.0,Married-civ-spouse,,Husband,White,Male,0.0,0.0,40.0,United-States,high
7811,42.0,,136986.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,high
10719,36.0,Private,607848.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,7688.0,0.0,45.0,United-States,high
24339,43.0,Private,273230.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,high
8689,34.0,Private,40067.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,low
19600,57.0,Private,167864.0,Assoc-voc,11.0,Widowed,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States,low
3842,55.0,Federal-gov,189985.0,Some-college,10.0,Divorced,Adm-clerical,Unmarried,Black,Female,0.0,0.0,40.0,United-States,low
12471,24.0,Private,223811.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,,low
3569,23.0,Private,580248.0,HS-grad,9.0,Never-married,Tech-support,Not-in-family,,Female,0.0,0.0,40.0,United-States,low
28825,47.0,Federal-gov,197332.0,Bachelors,13.0,Divorced,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,United-States,low
5665,72.0,Private,284080.0,1st-4th,2.0,Divorced,Other-service,Not-in-family,Black,Male,0.0,0.0,40.0,United-States,low
32238,47.0,Private,294913.0,Prof-school,15.0,,Exec-managerial,Husband,White,Male,,0.0,40.0,United-States,high
9007,50.0,Private,144361.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,,Male,0.0,0.0,40.0,United-States,low
18533,49.0,Private,165513.0,Some-college,10.0,Divorced,Handlers-cleaners,,Black,Female,0.0,0.0,40.0,United-States,low
29789,26.0,Private,157028.0,Masters,14.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,55.0,United-States,high
17949,28.0,State-gov,381789.0,Some-college,10.0,Separated,Exec-managerial,Own-child,White,Male,0.0,2339.0,40.0,United-States,low
6974,56.0,Private,198388.0,HS-grad,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,low
13874,37.0,Private,184964.0,Masters,14.0,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,0.0,45.0,United-States,high
16929,26.0,Private,188626.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,48.0,,low
9558,47.0,Self-emp-not-inc,119199.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,35.0,United-States,high
7954,23.0,Private,176486.0,Assoc-voc,11.0,Never-married,Adm-clerical,Own-child,White,Female,,0.0,36.0,United-States,low
21873,35.0,Private,287658.0,Some-college,10.0,Never-married,Adm-clerical,Unmarried,Black,Male,0.0,0.0,40.0,United-States,low
32502,35.0,Local-gov,,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,United-States,low
26856,23.0,Private,353010.0,11th,7.0,Never-married,Craft-repair,Unmarried,White,Male,0.0,0.0,35.0,United-States,low
1746,32.0,Private,496743.0,Bachelors,13.0,Never-married,Prof-specialty,Own-child,White,Male,0.0,0.0,40.0,United-States,low
18679,22.0,Private,50163.0,9th,5.0,Never-married,Transport-moving,Own-child,White,Male,0.0,0.0,40.0,United-States,low
28866,43.0,State-gov,28451.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,37.0,United-States,high
8317,17.0,,208463.0,HS-grad,9.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,20.0,United-States,low
31229,29.0,Private,176037.0,Assoc-voc,11.0,Divorced,Tech-support,Not-in-family,Black,Male,14344.0,0.0,,United-States,high
25660,43.0,Self-emp-inc,117158.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,15024.0,0.0,60.0,United-States,high
2309,64.0,,201293.0,HS-grad,9.0,Widowed,Adm-clerical,Not-in-family,White,Female,0.0,0.0,38.0,United-States,low
5121,50.0,,71417.0,HS-grad,,Married-civ-spouse,Craft-repair,Husband,White,Male,3103.0,0.0,,United-States,high
31556,18.0,Private,36882.0,12th,8.0,Never-married,Sales,Own-child,,Female,0.0,0.0,20.0,United-States,low
23290,45.0,Private,90758.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,55.0,United-States,high
25821,23.0,Private,210053.0,Some-college,10.0,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,28.0,United-States,low
24519,37.0,Private,113120.0,Assoc-voc,11.0,,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States,low
10584,27.0,Private,266973.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,60.0,United-States,low
13352,49.0,Private,188694.0,,13.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,40.0,United-States,high
32243,33.0,Private,198069.0,HS-grad,9.0,Never-married,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,65.0,United-States,low
22273,61.0,Federal-gov,197311.0,Masters,14.0,Widowed,Prof-specialty,Unmarried,White,Female,0.0,0.0,40.0,United-States,low
