Id,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
30852,54.0,,174102.0,Bachelors,13.0,Married-civ-spouse,,Husband,White,Male,0.0,0.0,40.0,United-States
19984,36.0,Private,374983.0,11th,7.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States
15657,,Private,219267.0,HS-grad,,Never-married,Other-service,Unmarried,White,Female,0.0,0.0,28.0,United-States
22472,25.0,Private,267431.0,Bachelors,13.0,Never-married,Prof-specialty,Own-child,Black,,0.0,0.0,55.0,United-States
1549,27.0,Private,148069.0,10th,6.0,Never-married,Machine-op-inspct,Unmarried,White,Female,0.0,0.0,40.0,United-States
15641,59.0,Self-emp-not-inc,73411.0,Prof-school,15.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,30.0,United-States
29634,62.0,,174711.0,HS-grad,9.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,32.0,United-States
10023,49.0,Private,105449.0,Bachelors,13.0,Never-married,Priv-house-serv,Not-in-family,White,Male,0.0,0.0,25.0,United-States
30363,69.0,Private,197080.0,12th,8.0,Married-civ-spouse,Transport-moving,Husband,White,Male,9386.0,0.0,60.0,United-States
15272,21.0,Private,372636.0,HS-grad,9.0,Never-married,Sales,Own-child,Black,Male,0.0,0.0,40.0,United-States
30349,46.0,Private,153254.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0.0,0.0,40.0,United-States
8899,65.0,Private,196174.0,10th,6.0,Divorced,Handlers-cleaners,Not-in-family,White,Female,0.0,0.0,28.0,United-States
5838,19.0,Private,391329.0,Some-college,10.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,30.0,United-States
25190,42.0,Private,255667.0,Some-college,,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50.0,United-States
20878,61.0,Self-emp-not-inc,224784.0,Assoc-acdm,12.0,Married-spouse-absent,Exec-managerial,Not-in-family,White,,0.0,0.0,90.0,United-States
8703,34.0,Private,,,10.0,Never-married,Prof-specialty,,White,Female,0.0,0.0,40.0,United-States
26855,31.0,Private,231569.0,Bachelors,13.0,Never-married,Sales,Not-in-family,Black,Female,0.0,0.0,,United-States
13334,,Private,139890.0,Some-college,10.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States
12635,41.0,Private,220694.0,Bachelors,13.0,Divorced,Other-service,Not-in-family,White,Male,0.0,0.0,,United-States
8196,24.0,Private,218678.0,Some-college,10.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,49.0,United-States
32029,36.0,Local-gov,114719.0,Masters,14.0,Married-civ-spouse,,Husband,White,Male,0.0,0.0,50.0,United-States
10680,34.0,Private,,HS-grad,9.0,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,40.0,United-States
24577,45.0,Private,473171.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States
29400,36.0,Self-emp-inc,166880.0,HS-grad,9.0,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,70.0,United-States
30288,40.0,Private,406811.0,HS-grad,9.0,Separated,Exec-managerial,Unmarried,,Female,0.0,0.0,40.0,Canada
29788,34.0,Private,37646.0,Assoc-acdm,12.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,65.0,United-States
10138,38.0,Private,101192.0,Some-college,10.0,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,40.0,United-States
1169,40.0,Private,182302.0,HS-grad,9.0,Divorced,Transport-moving,Not-in-family,,,0.0,0.0,40.0,United-States
14586,46.0,Local-gov,316205.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0.0,0.0,40.0,United-States
31176,,Private,79980.0,Some-college,10.0,Never-married,Sales,Own-child,,Male,0.0,0.0,25.0,United-States
4448,52.0,Federal-gov,23780.0,Some-college,10.0,Divorced,Adm-clerical,Not-in-family,White,Male,0.0,0.0,40.0,United-States
28607,40.0,Private,121874.0,Assoc-acdm,12.0,Married-civ-spouse,Sales,Husband,White,Male,7688.0,0.0,50.0,United-States
4834,81.0,Private,364099.0,Some-college,10.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,20.0,United-States
20089,37.0,State-gov,239409.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,60.0,United-States
23426,55.0,Self-emp-not-inc,278228.0,10th,6.0,Married-civ-spouse,Sales,Husband,White,Male,,0.0,35.0,United-States
28856,32.0,Private,86808.0,Some-college,10.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,,United-States
14685,36.0,Private,110998.0,Masters,14.0,Widowed,,Unmarried,,Female,0.0,0.0,,India
18261,34.0,Private,84119.0,HS-grad,9.0,Never-married,Craft-repair,Own-child,,Male,0.0,0.0,40.0,United-States
6412,17.0,Private,226980.0,12th,8.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,17.0,United-States
3767,37.0,Local-gov,244341.0,,10.0,Never-married,Adm-clerical,Unmarried,Black,Female,0.0,0.0,40.0,United-States
15886,22.0,Self-emp-not-inc,32921.0,Some-college,10.0,,Farming-fishing,Own-child,White,Male,0.0,0.0,20.0,United-States
14839,43.0,Federal-gov,287008.0,Masters,14.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,35.0,United-States
32404,35.0,Private,379959.0,HS-grad,9.0,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,40.0,United-States
1150,25.0,Private,241626.0,HS-grad,9.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,30.0,United-States
21007,,Private,101265.0,Some-college,10.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,43.0,United-States
219,25.0,Private,255004.0,10th,6.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States
3140,44.0,Private,160574.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,65.0,United-States
27856,60.0,Private,159049.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,,Male,0.0,0.0,70.0,Germany
13689,40.0,Private,207025.0,HS-grad,9.0,Never-married,Adm-clerical,Not-in-family,White,Female,6849.0,0.0,38.0,United-States
30366,21.0,Private,238068.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States
23108,30.0,,102130.0,Some-college,,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States
843,62.0,Local-gov,291175.0,Bachelors,13.0,Widowed,Prof-specialty,Not-in-family,White,Female,0.0,0.0,48.0,United-States
6021,47.0,Private,80924.0,Some-college,10.0,Widowed,Other-service,Not-in-family,White,Female,0.0,0.0,,United-States
25155,44.0,Private,106900.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,,60.0,United-States
12048,,Private,353039.0,HS-grad,9.0,Never-married,Craft-repair,Unmarried,White,Female,0.0,0.0,36.0,Mexico
27170,47.0,,334679.0,Masters,14.0,Separated,,Unmarried,Asian-Pac-Islander,Female,,0.0,42.0,India
18971,32.0,Private,133861.0,Bachelors,,Never-married,Exec-managerial,Not-in-family,White,Male,13550.0,0.0,48.0,United-States
7983,50.0,Private,192982.0,HS-grad,9.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,1848.0,40.0,United-States
27105,,Private,281647.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,45.0,United-States
15706,56.0,Self-emp-not-inc,50791.0,Masters,14.0,Divorced,Sales,Not-in-family,White,Male,0.0,1876.0,60.0,United-States
19171,28.0,Private,115945.0,Doctorate,16.0,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,18.0,United-States
17464,,Self-emp-inc,188260.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,16.0,United-States
10588,19.0,Private,250818.0,Some-college,10.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,40.0,United-States
26632,,Private,159442.0,Prof-school,15.0,Never-married,Sales,Not-in-family,White,Female,13550.0,0.0,50.0,United-States
28926,31.0,Private,197886.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,15024.0,0.0,45.0,United-States
18265,40.0,Private,198316.0,10th,6.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States
18360,47.0,Private,198200.0,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,White,Male,,0.0,50.0,United-States
2693,24.0,Private,145964.0,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,40.0,United-States
21299,24.0,Private,192201.0,Some-college,10.0,Never-married,Exec-managerial,Not-in-family,Black,Female,0.0,0.0,20.0,United-States
13615,17.0,Private,,11th,7.0,Never-married,Sales,Unmarried,White,Female,,0.0,12.0,Poland
5851,36.0,Private,287658.0,HS-grad,9.0,Never-married,Adm-clerical,Own-child,Black,Male,0.0,,40.0,United-States
20458,64.0,Self-emp-inc,213574.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,2635.0,0.0,10.0,United-States
5087,28.0,Private,142443.0,HS-grad,9.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,,United-States
24996,19.0,Private,236940.0,HS-grad,9.0,Never-married,Farming-fishing,Own-child,White,Male,0.0,0.0,40.0,United-States
2557,22.0,Local-gov,123727.0,Some-college,10.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,21.0,United-States
29794,47.0,Private,358465.0,Some-college,10.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States
27041,57.0,Self-emp-inc,258883.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,5178.0,0.0,60.0,Hungary
11314,63.0,State-gov,194682.0,Doctorate,16.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1902.0,50.0,United-States
12,23.0,Private,122272.0,Bachelors,13.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,30.0,United-States
29163,51.0,Federal-gov,100653.0,HS-grad,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,8.0,United-States
18580,28.0,Private,138269.0,HS-grad,9.0,Never-married,Craft-repair,,White,Male,0.0,0.0,40.0,United-States
17340,32.0,Private,154120.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,7298.0,0.0,40.0,United-States
8701,,Local-gov,292962.0,HS-grad,9.0,Never-married,Craft-repair,Other-relative,Black,Female,0.0,0.0,40.0,United-States
10457,39.0,,119098.0,Assoc-voc,11.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States
27302,,Private,215288.0,11th,7.0,Never-married,Handlers-cleaners,,Black,Male,0.0,0.0,40.0,United-States
28401,33.0,Private,403468.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0.0,0.0,40.0,Mexico
731,55.0,Private,173093.0,Some-college,10.0,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0.0,0.0,40.0,United-States
15026,23.0,Private,176724.0,11th,7.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,,0.0,40.0,Puerto-Rico
5591,28.0,Private,308709.0,Bachelors,13.0,Never-married,Sales,Not-in-family,White,,0.0,0.0,48.0,United-States
14987,51.0,Private,348099.0,HS-grad,9.0,Never-married,Machine-op-inspct,,,Female,,1590.0,40.0,United-States
18489,66.0,Self-emp-not-inc,140456.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States
22852,19.0,Private,184710.0,Some-college,10.0,,Tech-support,Own-child,White,Male,,0.0,30.0,United-States
12994,58.0,Private,158002.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,Black,Male,0.0,0.0,40.0,United-States
16455,26.0,Private,58098.0,Some-college,10.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,1974.0,40.0,United-States
14667,34.0,Private,97306.0,Bachelors,13.0,Divorced,Craft-repair,Unmarried,White,Female,0.0,0.0,25.0,United-States
23507,19.0,Private,260333.0,HS-grad,9.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,20.0,United-States
936,47.0,Private,21906.0,Masters,14.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,25.0,United-States
3941,28.0,Private,339897.0,1st-4th,2.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,,0.0,43.0,Mexico
25126,59.0,Private,328525.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,2414.0,,15.0,United-States
30816,22.0,Private,291979.0,11th,7.0,,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States
8868,40.0,Private,390369.0,HS-grad,9.0,,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States
8633,23.0,Private,106957.0,11th,7.0,Never-married,Craft-repair,Own-child,Asian-Pac-Islander,Male,14344.0,0.0,40.0,Vietnam
14337,43.0,Private,,HS-grad,9.0,,Craft-repair,Husband,,Male,0.0,0.0,40.0,United-States
27930,47.0,Private,71221.0,HS-grad,,Divorced,Machine-op-inspct,Unmarried,White,Female,0.0,0.0,60.0,United-States
6368,22.0,Private,185279.0,HS-grad,9.0,Never-married,Handlers-cleaners,Own-child,,Male,0.0,0.0,16.0,United-States
19330,48.0,Private,155659.0,Assoc-voc,11.0,Married-civ-spouse,Craft-repair,,White,Male,0.0,0.0,,United-States
21604,38.0,Local-gov,331609.0,Some-college,10.0,Widowed,Transport-moving,Not-in-family,Black,Female,0.0,0.0,47.0,United-States
23272,25.0,Private,109419.0,HS-grad,,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,40.0,United-States
2129,47.0,State-gov,30575.0,Some-college,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,,50.0,United-States
10124,80.0,Self-emp-not-inc,34340.0,7th-8th,4.0,Widowed,Farming-fishing,Not-in-family,White,Male,0.0,0.0,35.0,United-States
22716,40.0,Private,224658.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,45.0,United-States
2378,25.0,Private,212302.0,Some-college,10.0,Separated,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States
4629,45.0,Private,168837.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,24.0,Canada
28561,51.0,Private,82578.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,38.0,Canada
2286,41.0,Private,116379.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0.0,0.0,55.0,Taiwan
31595,27.0,Private,278617.0,Some-college,,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States
26559,28.0,,33363.0,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,White,,0.0,0.0,70.0,United-States
1060,43.0,Self-emp-not-inc,277647.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,35.0,United-States
24622,,Private,202521.0,10th,6.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,15.0,United-States
17024,41.0,Private,279914.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Husband,White,,0.0,,45.0,United-States
29238,41.0,Private,187802.0,Some-college,10.0,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,40.0,United-States
15087,62.0,Private,664366.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,60.0,United-States
15111,41.0,Private,154668.0,Some-college,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States
22323,28.0,Private,175710.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,40.0,United-States
24217,28.0,Private,204600.0,HS-grad,,Separated,Protective-serv,Other-relative,White,Male,0.0,0.0,40.0,United-States
12449,35.0,Private,205338.0,HS-grad,,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States
4963,,Private,169180.0,Masters,14.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,35.0,United-States
28827,45.0,Local-gov,206459.0,Masters,14.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,,35.0,United-States
13672,,Private,209230.0,HS-grad,9.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,6.0,United-States
12369,27.0,Self-emp-not-inc,212041.0,Bachelors,13.0,Never-married,,Not-in-family,White,Male,0.0,0.0,50.0,United-States
27663,44.0,Local-gov,144778.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States
6335,46.0,Private,141483.0,HS-grad,9.0,Married-civ-spouse,Sales,Wife,White,Female,0.0,0.0,40.0,United-States
16267,35.0,Federal-gov,185053.0,Bachelors,13.0,Never-married,Prof-specialty,Own-child,White,Female,0.0,0.0,40.0,United-States
13314,39.0,Private,177075.0,HS-grad,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States
2742,42.0,Private,358677.0,HS-grad,9.0,Divorced,Other-service,Unmarried,Black,Male,0.0,0.0,35.0,United-States
10606,50.0,Private,158284.0,Some-college,10.0,Married-civ-spouse,Machine-op-inspct,Husband,,,0.0,0.0,40.0,United-States
32173,34.0,Self-emp-inc,154120.0,Masters,14.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,60.0,United-States
1362,22.0,Private,103440.0,HS-grad,9.0,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,24.0,United-States
15289,36.0,Private,187167.0,Assoc-acdm,12.0,Married-civ-spouse,Sales,Wife,White,Female,,0.0,40.0,United-States
29024,29.0,Private,222249.0,HS-grad,9.0,Never-married,Adm-clerical,Other-relative,White,Female,0.0,0.0,40.0,United-States
30983,31.0,Private,124420.0,11th,7.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States
30491,22.0,Private,379778.0,HS-grad,9.0,Never-married,Other-service,Not-in-family,,Male,,0.0,40.0,United-States
27118,60.0,Private,93997.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024.0,0.0,,United-States
2894,48.0,Private,186172.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,45.0,United-States
21460,18.0,Private,154089.0,11th,7.0,Never-married,Handlers-cleaners,Own-child,,Male,0.0,0.0,20.0,United-States
815,47.0,Self-emp-not-inc,93208.0,HS-grad,9.0,,Other-service,Wife,White,Female,0.0,0.0,75.0,Italy
4793,58.0,Private,188982.0,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0.0,,20.0,United-States
15227,27.0,State-gov,431637.0,Prof-school,15.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,,70.0,United-States
30463,38.0,Private,165848.0,Bachelors,13.0,Married-civ-spouse,Sales,,White,Male,0.0,0.0,44.0,United-States
23178,47.0,Self-emp-not-inc,126500.0,7th-8th,4.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,Puerto-Rico
10436,25.0,Local-gov,117833.0,Bachelors,13.0,Never-married,,Not-in-family,White,Female,0.0,0.0,35.0,United-States
26029,52.0,Self-emp-not-inc,165278.0,Assoc-voc,11.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States
19693,43.0,Private,96483.0,HS-grad,9.0,Divorced,Other-service,Own-child,Asian-Pac-Islander,Female,0.0,0.0,40.0,South
22193,46.0,Private,156926.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,60.0,United-States
31326,40.0,Private,87771.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Wife,White,Female,0.0,1628.0,45.0,United-States
21411,63.0,Private,206052.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,,0.0,0.0,40.0,United-States
22261,45.0,Private,353012.0,HS-grad,,Divorced,Transport-moving,Not-in-family,White,Male,0.0,0.0,40.0,United-States
26458,60.0,Self-emp-not-inc,38622.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States
16479,24.0,Private,310380.0,Some-college,10.0,Married-spouse-absent,Adm-clerical,Own-child,Black,Female,0.0,0.0,45.0,United-States
23230,,Federal-gov,100067.0,Some-college,10.0,Widowed,Other-service,Unmarried,Black,Female,0.0,0.0,40.0,United-States
458,23.0,Private,54012.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,60.0,United-States
5306,29.0,Self-emp-not-inc,141185.0,Some-college,10.0,Married-civ-spouse,,Husband,White,Male,0.0,0.0,55.0,United-States
20433,37.0,Private,66686.0,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,United-States
30790,21.0,Private,145119.0,Some-college,10.0,Never-married,Other-service,Own-child,Asian-Pac-Islander,Male,0.0,0.0,20.0,United-States
15300,54.0,,192862.0,HS-grad,9.0,Divorced,Exec-managerial,Unmarried,White,Female,,0.0,45.0,United-States
25960,27.0,Private,159897.0,HS-grad,9.0,Never-married,Exec-managerial,Not-in-family,Black,Female,0.0,0.0,37.0,United-States
26429,45.0,Private,20534.0,Some-college,10.0,,Machine-op-inspct,Husband,White,Male,0.0,0.0,84.0,United-States
29020,23.0,,202989.0,,9.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,Canada
25360,34.0,State-gov,366198.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,White,,0.0,0.0,45.0,Germany
22828,33.0,Private,153588.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States
21536,23.0,Private,117606.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States
25855,47.0,Local-gov,149700.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024.0,0.0,35.0,United-States
26558,44.0,State-gov,166597.0,Masters,14.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States
8430,26.0,Private,162872.0,Assoc-acdm,12.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States
9758,,Private,35961.0,Assoc-acdm,12.0,Divorced,Sales,Not-in-family,White,Female,0.0,0.0,,Germany
12739,58.0,Private,27385.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,60.0,United-States
8604,43.0,Local-gov,214242.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States
10174,18.0,Private,83492.0,7th-8th,4.0,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,0.0,40.0,United-States
8825,47.0,Self-emp-not-inc,172034.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,75.0,United-States
28475,57.0,Private,199934.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,,United-States
1640,52.0,Private,158993.0,HS-grad,9.0,Divorced,Other-service,Other-relative,Black,Female,0.0,0.0,38.0,United-States
28984,24.0,Private,181820.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Male,0.0,,40.0,United-States
27927,43.0,Private,257780.0,,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States
17952,50.0,Private,191062.0,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,,United-States
4388,29.0,Private,37215.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,,,55.0,United-States
9701,30.0,Private,209900.0,,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States
1503,64.0,Self-emp-inc,179436.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024.0,0.0,55.0,United-States
15116,60.0,Private,74243.0,Assoc-voc,11.0,Widowed,Craft-repair,Not-in-family,White,Female,0.0,0.0,30.0,United-States
18343,20.0,Private,122346.0,,9.0,Never-married,Machine-op-inspct,,White,Male,0.0,0.0,40.0,United-States
27599,36.0,Private,254202.0,HS-grad,9.0,Divorced,Exec-managerial,Unmarried,White,Female,0.0,0.0,50.0,United-States
13865,72.0,Private,89299.0,HS-grad,9.0,Divorced,,Not-in-family,White,Female,0.0,0.0,16.0,United-States
3399,53.0,Private,374588.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,,Male,0.0,0.0,60.0,United-States
20151,36.0,Private,143068.0,Some-college,10.0,Divorced,Craft-repair,Unmarried,White,Male,0.0,0.0,40.0,United-States
5997,24.0,Private,200089.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,60.0,Mexico
23823,41.0,Private,121130.0,HS-grad,9.0,,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States
16189,33.0,Private,251521.0,11th,7.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,35.0,United-States
25938,19.0,Private,574271.0,Some-college,10.0,Never-married,,Own-child,White,Male,0.0,0.0,,United-States
5494,33.0,Private,56701.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024.0,0.0,75.0,United-States
10243,42.0,Self-emp-not-inc,89942.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States
8178,29.0,Private,185019.0,12th,8.0,Never-married,Other-service,Not-in-family,Other,Male,0.0,0.0,40.0,United-States
3178,58.0,Self-emp-not-inc,197665.0,HS-grad,9.0,Married-spouse-absent,Other-service,Unmarried,White,Female,0.0,0.0,45.0,United-States
6113,26.0,Private,236242.0,Prof-school,15.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,30.0,United-States
442,,Federal-gov,191073.0,HS-grad,9.0,Never-married,Armed-Forces,Own-child,,Male,0.0,0.0,40.0,United-States
3345,,Private,125194.0,11th,7.0,Never-married,Machine-op-inspct,Not-in-family,Black,Female,0.0,,40.0,United-States
30515,49.0,Private,175622.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States
19995,36.0,Self-emp-not-inc,89622.0,HS-grad,9.0,,Craft-repair,Husband,White,Male,0.0,0.0,80.0,United-States
15454,36.0,,162302.0,Some-college,10.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,35.0,United-States
27936,27.0,Private,306747.0,Bachelors,13.0,Divorced,Handlers-cleaners,,Black,Male,0.0,0.0,40.0,United-States
1852,23.0,Private,156807.0,9th,5.0,Never-married,Handlers-cleaners,Own-child,Black,Male,0.0,0.0,36.0,United-States
27621,19.0,Private,159796.0,Some-college,10.0,Never-married,,Own-child,White,Female,0.0,0.0,12.0,United-States
28527,27.0,Private,132805.0,10th,6.0,Never-married,Sales,Other-relative,White,Male,0.0,1980.0,40.0,United-States
4694,46.0,Private,155659.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,15024.0,0.0,45.0,United-States
17589,40.0,Local-gov,95639.0,HS-grad,9.0,Never-married,Craft-repair,Other-relative,Amer-Indian-Eskimo,Male,0.0,0.0,40.0,United-States
151,34.0,Private,198183.0,,9.0,Never-married,Adm-clerical,Not-in-family,White,Female,,0.0,40.0,United-States
